user_id,first_name,last_name,position,department,location,contract_type,seniority
3948,Arnaude,Prévost,Recruiter,Department HR,Montpellier,Interim,Medium
3949,Sylvie,Regnier,DevOps,Department IT,Marseille,CDI,Medium
3950,Patricia,Voisin,Accountant,Department Finance,Paris,CDI,Medium
3951,Chantal,Boucher,Sales Rep,Department Sales,Marseille,Stage,Junior
3952,Patrick,Delannoy,Legal Counsel,Department Legal,Marseille,CDI,Junior
3953,Gérard,Dupuis,Accountant,Department Finance,Montpellier,CDD,Junior
3954,Lorraine,Deschamps,Product Owner,Department Product,Rouen,CDD,Junior
3955,Catherine,Gaillard,Financial Analyst,Department Finance,Strasbourg,Stage,Junior
3956,Christine,Schneider,Sysadmin,Department IT,Marseille,CDI,Senior
3957,Éléonore,Marques,Facility Manager,Department Facilities,Bordeaux,CDI,Senior
3958,Simone,Perrot,Cleaner,Department Facilities,Marseille,Stage,Lead
3959,Lucy,Bazin,Security Engineer,Department IT,Rouen,Stage,Junior
3960,Jacqueline,Masson,Architect,Department IT,Strasbourg,CDI,Junior
3961,Christelle,Nicolas,Accountant,Department Finance,Nantes,Apprentissage,Junior
3962,Adrien,Duhamel,Financial Analyst,Department Finance,Marseille,CDI,Junior
3963,Agathe,Pascal,Payroll Specialist,Department HR,Strasbourg,CDI,Junior
3964,Alexandrie,Renaud,Account Manager,Department Sales,Montpellier,CDI,Junior
3965,Hélène,Gros,IT Support,Department IT,Marseille,CDI,Medium
3966,Maggie,Loiseau,Payroll Manager,Department Finance,Bordeaux,CDD,Junior
3967,Margaux,Valette,Accountant,Department Finance,Strasbourg,CDD,Junior
3968,Simone,Devaux,DevOps,Department IT,Nantes,CDI,Lead
3969,Marthe,Jourdan,DevOps,Department IT,Rouen,Stage,Junior
3970,Marianne,Ruiz,Scientist,Department R&D,Montpellier,Interim,Junior
3971,Marcel,De Sousa,Product Owner,Department Product,Rouen,CDI,Junior
3972,Lorraine,Pons,Receptionist,Department Facilities,Montpellier,CDI,Junior
3973,Olivie,Menard,Cleaner,Department Facilities,Lyon,Apprentissage,Junior
3974,Vincent,Grenier,Security Guard,Department Facilities,Strasbourg,CDI,Medium
3975,Françoise,Fournier,Sysadmin,Department IT,Marseille,CDI,Executive
3976,Jacques,Thomas,Financial Analyst,Department Finance,Marseille,Apprentissage,Medium
3977,Adrien,Thomas,Financial Analyst,Department Finance,Nantes,Stage,Senior
3978,Nicole,Rossi,Dev,Department IT,Rouen,CDI,Medium
3979,Claude,Monnier,Product Owner,Department Product,Strasbourg,CDI,Junior
3980,Roland,Boulay,Security Guard,Department Facilities,Montpellier,Apprentissage,Medium
3981,Capucine,Monnier,Payroll Manager,Department Finance,Strasbourg,Interim,Medium
3982,Aurélie,Leroux,Accountant,Department Finance,Marseille,Apprentissage,Junior
3983,Honoré,Étienne,Architect,Department IT,Rouen,CDD,Junior
3984,Joseph,Blanchet,Recruiter,Department HR,Marseille,CDI,Medium
3985,Margaud,Teixeira,Business Analyst,Department Product,Paris,CDI,Senior
3986,Denis,Hoarau,DBA,Department IT,Strasbourg,CDI,Junior
3987,Gilles,Couturier,Researcher,Department R&D,Lyon,Stage,Junior
3988,Aimée,Étienne,Architect,Department IT,Lyon,CDI,Medium
3989,Thomas,Parent,Payroll Manager,Department Finance,Rouen,CDD,Medium
3990,Adrien,Merle,Legal Counsel,Department Legal,Toulouse,CDI,Senior
3991,Bernard,Jourdan,Accountant,Department Finance,Lyon,CDI,Junior
3992,Sabine,Vasseur,Sales Rep,Department Sales,Nantes,CDI,Junior
3993,Thibault,Vidal,Product Manager,Department Product,Rouen,CDD,Medium
3994,Sabine,Marchal,Engineer,Department R&D,Bordeaux,CDI,Junior
3995,Anne,Riou,Receptionist,Department Facilities,Toulouse,CDD,Junior
3996,Sabine,Mahe,DBA,Department IT,Paris,CDI,Medium
3997,François,Petit,Security Engineer,Department IT,Montpellier,CDD,Medium
3998,Anaïs,Huet,DBA,Department IT,Rouen,CDD,Junior
3999,Suzanne,Coulon,Sales Rep,Department Sales,Lyon,CDI,Junior
4000,Mathilde,Marion,Recruiter,Department HR,Paris,Apprentissage,Senior
4001,Lorraine,Techer,Scientist,Department R&D,Toulouse,CDD,Medium
4002,Joséphine,Lopes,Accountant,Department Finance,Bordeaux,CDD,Medium
4003,Marie,Gillet,Dev,Department IT,Montpellier,CDI,Junior
4004,Louise,Thibault,DBA,Department IT,Strasbourg,CDI,Junior
4005,Danielle,Tanguy,Engineer,Department R&D,Lyon,Stage,Senior
4006,Andrée,Leclerc,Account Manager,Department Sales,Bordeaux,CDD,Junior
4007,Thibault,Turpin,Sales Manager,Department Sales,Rouen,CDI,Medium
4008,Grégoire,Dias,Sales Rep,Department Sales,Strasbourg,CDI,Medium
4009,Valérie,Lacroix,IT Support,Department IT,Bordeaux,Interim,Medium
4010,Thomas,Picard,DBA,Department IT,Rouen,Stage,Senior
4011,Alexandrie,Rodrigues,Cleaner,Department Facilities,Montpellier,Interim,Medium
4012,Olivie,Salmon,Scientist,Department R&D,Paris,CDI,Lead
4013,Bertrand,Caron,Facility Manager,Department Facilities,Nantes,Stage,Junior
4014,Marine,Paul,Engineer,Department R&D,Nantes,CDI,Junior
4015,Lorraine,De Oliveira,Engineer,Department R&D,Rouen,Stage,Junior
4016,Isabelle,Bonnet,DBA,Department IT,Marseille,CDI,Junior
4017,Émilie,Bernier,Cleaner,Department Facilities,Lyon,CDD,Junior
4018,Joseph,Leconte,DBA,Department IT,Toulouse,CDI,Junior
4019,Julie,Vasseur,Sales Rep,Department Sales,Rouen,CDI,Junior
4020,Célina,Blot,Engineer,Department R&D,Lyon,Interim,Medium
4021,Sophie,Fouquet,Receptionist,Department Facilities,Paris,Stage,Medium
4022,Océane,Brun,Security Engineer,Department IT,Nantes,CDI,Senior
4023,Margot,Peltier,Sysadmin,Department IT,Lyon,CDI,Junior
4024,Adrienne,Legros,Dev,Department IT,Rouen,CDI,Junior
4025,Isabelle,Cordier,Architect,Department IT,Paris,CDD,Medium
4026,Caroline,Pascal,Account Manager,Department Sales,Rouen,Apprentissage,Medium
4027,Aurélie,Leleu,Sales Manager,Department Sales,Toulouse,CDI,Junior
4028,Agnès,Lemonnier,Recruiter,Department HR,Strasbourg,CDI,Junior
4029,Rémy,Guyon,Dev,Department IT,Lyon,Apprentissage,Junior
4030,Olivier,Marty,Recruiter,Department HR,Lyon,CDD,Junior
4031,Pénélope,Laurent,Facility Manager,Department Facilities,Paris,Stage,Junior
4032,Alexandrie,Pinto,Scientist,Department R&D,Rouen,CDD,Junior
4033,Denise,Pichon,Recruiter,Department HR,Strasbourg,Stage,Medium
4034,Patricia,Mary,Sysadmin,Department IT,Lyon,Stage,Executive
4035,Alexandre,Jacques,Payroll Manager,Department Finance,Montpellier,Apprentissage,Junior
4036,Dorothée,Maillot,Engineer,Department R&D,Marseille,Apprentissage,Lead
4037,Hugues,Riou,Security Guard,Department Facilities,Bordeaux,Stage,Junior
4038,Isaac,Tessier,Product Owner,Department Product,Paris,CDI,Lead
4039,Arthur,Simon,Account Manager,Department Sales,Montpellier,CDI,Junior
4040,Jérôme,Bodin,Product Owner,Department Product,Montpellier,Apprentissage,Junior
4041,Gilles,Allain,DevOps,Department IT,Toulouse,Stage,Senior
4042,Nicolas,Hamon,Business Analyst,Department Product,Marseille,CDI,Junior
4043,Alexandre,Coste,Recruiter,Department HR,Montpellier,CDD,Senior
4044,Audrey,Roussel,Security Guard,Department Facilities,Bordeaux,CDI,Medium
4045,Louise,Pons,Accountant,Department Finance,Rouen,Stage,Junior
4046,Théophile,Camus,Receptionist,Department Facilities,Marseille,CDD,Junior
4047,Arnaude,Samson,Sales Manager,Department Sales,Montpellier,CDI,Medium
4048,Matthieu,Cousin,Scientist,Department R&D,Rouen,CDI,Junior
4049,Cécile,Camus,Cleaner,Department Facilities,Toulouse,CDI,Executive
4050,Alfred,Mercier,Sales Rep,Department Sales,Bordeaux,Stage,Junior
4051,Patrick,Weber,Sysadmin,Department IT,Montpellier,CDI,Junior
4052,Emmanuel,Boulay,DevOps,Department IT,Bordeaux,Apprentissage,Junior
4053,Sylvie,Briand,Security Guard,Department Facilities,Nantes,CDI,Junior
4054,Corinne,Parent,Financial Analyst,Department Finance,Strasbourg,CDI,Lead
4055,Hélène,Vallet,Receptionist,Department Facilities,Rouen,Stage,Junior
4056,Alexandria,Lopez,Sysadmin,Department IT,Toulouse,CDD,Junior
4057,Aurélie,Martel,Business Analyst,Department Product,Strasbourg,Apprentissage,Senior
4058,Madeleine,Barbe,Scientist,Department R&D,Strasbourg,CDI,Junior
4059,Jeanne,Breton,Legal Counsel,Department Legal,Bordeaux,CDI,Junior
4060,Susanne,Masse,DevOps,Department IT,Nantes,CDI,Junior
4061,Théophile,Martins,Security Engineer,Department IT,Toulouse,CDI,Medium
4062,Thierry,Bazin,Engineer,Department R&D,Rouen,CDI,Junior
4063,Thérèse,Jacob,Sales Manager,Department Sales,Montpellier,Apprentissage,Junior
4064,Sophie,Bigot,IT Support,Department IT,Nantes,CDD,Junior
4065,Christelle,David,Facility Manager,Department Facilities,Toulouse,CDI,Senior
4066,Agathe,Bouchet,Product Owner,Department Product,Marseille,Stage,Junior
4067,André,Martel,Product Owner,Department Product,Toulouse,Stage,Junior
4068,Denise,Lecoq,Recruiter,Department HR,Bordeaux,Stage,Junior
4069,Alphonse,Jourdan,Financial Analyst,Department Finance,Rouen,CDI,Senior
4070,Marc,Fischer,Architect,Department IT,Strasbourg,CDI,Junior
4071,Honoré,Peltier,Cleaner,Department Facilities,Paris,CDI,Junior
4072,Jules,Fischer,Business Analyst,Department Product,Strasbourg,CDI,Lead
4073,Margot,Rey,Payroll Manager,Department Finance,Lyon,Stage,Junior
4074,Christophe,Jacquot,Product Manager,Department Product,Nantes,CDD,Senior
4075,Charles,Costa,Security Guard,Department Facilities,Marseille,CDI,Junior
4076,Marianne,Dijoux,Receptionist,Department Facilities,Rouen,CDI,Medium
4077,Alexandrie,Hebert,Sales Manager,Department Sales,Lyon,CDI,Executive
4078,Émile,Martel,Dev,Department IT,Rouen,Apprentissage,Medium
4079,René,Lenoir,Accountant,Department Finance,Bordeaux,CDI,Medium
4080,William,Blanc,Business Analyst,Department Product,Paris,CDI,Medium
4081,Margaux,Texier,Legal Counsel,Department Legal,Nantes,Stage,Senior
4082,Édouard,Ruiz,DevOps,Department IT,Toulouse,CDI,Junior
4083,Pénélope,Brun,Researcher,Department R&D,Paris,Stage,Junior
4084,Michelle,Navarro,Engineer,Department R&D,Bordeaux,CDI,Medium
4085,Alice,Mahe,Security Engineer,Department IT,Paris,CDI,Senior
4086,Élisabeth,Giraud,Security Guard,Department Facilities,Paris,CDI,Junior
4087,Henri,Guilbert,Product Owner,Department Product,Toulouse,Apprentissage,Medium
4088,Christiane,Schneider,Recruiter,Department HR,Strasbourg,CDD,Junior
4089,Vincent,Leroy,Sales Rep,Department Sales,Rouen,CDI,Medium
4090,Frédérique,Goncalves,Cleaner,Department Facilities,Montpellier,CDI,Medium
4091,Louise,Masson,HR Manager,Department HR,Bordeaux,Stage,Junior
4092,Chantal,Lejeune,Sales Manager,Department Sales,Rouen,Apprentissage,Lead
4093,Pénélope,Lecoq,Security Engineer,Department IT,Marseille,Stage,Junior
4094,Michelle,Bousquet,Product Owner,Department Product,Toulouse,CDI,Junior
4095,Stéphanie,Delaunay,IT Support,Department IT,Rouen,CDD,Junior
4096,Joséphine,Dupuis,Account Manager,Department Sales,Toulouse,CDI,Junior
4097,Édith,Pires,Legal Counsel,Department Legal,Strasbourg,CDI,Medium
4098,Olivie,Noël,Product Owner,Department Product,Lyon,CDI,Senior
4099,Claude,Pires,Financial Analyst,Department Finance,Paris,CDI,Junior
4100,Anouk,Alexandre,Receptionist,Department Facilities,Paris,Stage,Junior
4101,Robert,Thomas,Security Guard,Department Facilities,Lyon,Interim,Executive
4102,Thérèse,Pinto,Product Owner,Department Product,Rouen,CDD,Medium
4103,Alfred,Paris,Legal Counsel,Department Legal,Strasbourg,Stage,Junior
4104,Alix,Barbier,Legal Counsel,Department Legal,Marseille,CDI,Junior
4105,Dominique,Masse,Dev,Department IT,Strasbourg,CDI,Senior
4106,Robert,Bourdon,Business Analyst,Department Product,Paris,CDI,Junior
4107,Denise,Picard,Payroll Specialist,Department HR,Toulouse,CDI,Junior
4108,Dominique,Hebert,Security Engineer,Department IT,Nantes,Stage,Junior
4109,Jérôme,Seguin,Sysadmin,Department IT,Strasbourg,Apprentissage,Junior
4110,Alphonse,Paris,Dev,Department IT,Marseille,Stage,Medium
4111,Roger,Alves,Security Guard,Department Facilities,Lyon,CDI,Junior
4112,Corinne,Blanchet,DevOps,Department IT,Rouen,Apprentissage,Junior
4113,Stéphane,Leduc,Legal Counsel,Department Legal,Paris,CDI,Senior
4114,Christelle,Le Goff,Sales Manager,Department Sales,Bordeaux,CDD,Junior
4115,Chantal,Gaillard,Sales Manager,Department Sales,Nantes,CDD,Junior
4116,Grégoire,Godard,Security Guard,Department Facilities,Lyon,CDI,Senior
4117,André,Laroche,HR Manager,Department HR,Toulouse,CDD,Executive
4118,Camille,Carpentier,Product Owner,Department Product,Nantes,CDI,Senior
4119,Maggie,Ollivier,Scientist,Department R&D,Strasbourg,Apprentissage,Junior
4120,Susan,Dufour,IT Support,Department IT,Montpellier,Stage,Medium
4121,Tristan,Potier,Dev,Department IT,Strasbourg,CDI,Junior
4122,Danielle,Lopes,Sales Manager,Department Sales,Nantes,Apprentissage,Junior
4123,Léon,Huet,Scientist,Department R&D,Marseille,CDI,Senior
4124,Thomas,Carpentier,Payroll Specialist,Department HR,Bordeaux,CDI,Lead
4125,Benoît,Leblanc,Facility Manager,Department Facilities,Bordeaux,Stage,Senior
4126,Monique,Dias,Payroll Manager,Department Finance,Rouen,CDI,Junior
4127,Alice,Lenoir,Researcher,Department R&D,Strasbourg,CDD,Senior
4128,Margaux,Laporte,Account Manager,Department Sales,Toulouse,CDI,Lead
4129,Benoît,Bouvet,HR Manager,Department HR,Lyon,Interim,Medium
4130,Éléonore,Ribeiro,Sysadmin,Department IT,Toulouse,CDI,Junior
4131,Suzanne,Weiss,Business Analyst,Department Product,Lyon,CDI,Medium
4132,Georges,Teixeira,Sales Manager,Department Sales,Marseille,CDI,Medium
4133,Andrée,Bouvier,Sales Rep,Department Sales,Toulouse,Interim,Executive
4134,Adrienne,Rolland,Payroll Specialist,Department HR,Nantes,Interim,Junior
4135,Catherine,Chartier,Researcher,Department R&D,Lyon,Apprentissage,Medium
4136,Agathe,Lagarde,Payroll Specialist,Department HR,Paris,CDI,Junior
4137,Michel,Thierry,Dev,Department IT,Bordeaux,CDD,Medium
4138,Marguerite,Chauvet,Sales Rep,Department Sales,Montpellier,CDD,Senior
4139,Édith,Lamy,Product Owner,Department Product,Rouen,CDI,Medium
4140,Nathalie,Mendès,Sales Manager,Department Sales,Bordeaux,CDI,Medium
4141,Jacqueline,Julien,Product Owner,Department Product,Bordeaux,CDD,Medium
4142,Andrée,Blanc,Architect,Department IT,Lyon,CDD,Medium
4143,Sébastien,Mary,HR Manager,Department HR,Strasbourg,Apprentissage,Junior
4144,Caroline,Colas,Accountant,Department Finance,Bordeaux,CDI,Senior
4145,Thomas,Guilbert,IT Support,Department IT,Strasbourg,CDI,Junior
4146,Caroline,Roger,Payroll Specialist,Department HR,Paris,CDI,Junior
4147,Zacharie,Colas,Accountant,Department Finance,Marseille,CDI,Junior
4148,Émilie,Le Roux,HR Manager,Department HR,Bordeaux,CDD,Junior
4149,Roger,Roux,Dev,Department IT,Nantes,CDD,Medium
4150,Guillaume,Bigot,Scientist,Department R&D,Lyon,Stage,Junior
4151,Bertrand,Garnier,Product Manager,Department Product,Toulouse,CDI,Medium
4152,Édith,Dubois,Cleaner,Department Facilities,Montpellier,Stage,Junior
4153,René,Ribeiro,DBA,Department IT,Rouen,CDD,Junior
4154,Simone,Colas,DBA,Department IT,Paris,CDI,Senior
4155,Mathilde,Louis,DevOps,Department IT,Montpellier,CDI,Medium
4156,Célina,Launay,Security Guard,Department Facilities,Paris,CDI,Medium
4157,Denis,Picard,Legal Counsel,Department Legal,Bordeaux,CDI,Senior
4158,Anne,Neveu,Cleaner,Department Facilities,Rouen,CDI,Senior
4159,Anaïs,Reynaud,Product Manager,Department Product,Toulouse,CDI,Medium
4160,Alexandria,Leblanc,Scientist,Department R&D,Marseille,CDI,Junior
4161,Capucine,Courtois,Business Analyst,Department Product,Lyon,CDI,Senior
4162,Théophile,Roche,IT Support,Department IT,Paris,Apprentissage,Junior
4163,Martin,Legendre,Accountant,Department Finance,Rouen,CDI,Junior
4164,André,Barthelemy,Legal Counsel,Department Legal,Paris,CDD,Junior
4165,Frédéric,Leclercq,Product Owner,Department Product,Toulouse,CDI,Junior
4166,Louise,Lenoir,IT Support,Department IT,Rouen,CDI,Junior
4167,Élodie,Courtois,Sales Manager,Department Sales,Nantes,CDI,Medium
4168,Nicole,Delannoy,Sales Manager,Department Sales,Nantes,CDI,Senior
4169,Anouk,Navarro,Receptionist,Department Facilities,Toulouse,CDD,Senior
4170,Suzanne,David,Sales Manager,Department Sales,Strasbourg,CDD,Junior
4171,Alexandrie,Breton,Scientist,Department R&D,Rouen,CDI,Medium
4172,Marguerite,Cousin,Payroll Specialist,Department HR,Rouen,CDI,Medium
4173,Pénélope,Grégoire,Recruiter,Department HR,Bordeaux,CDD,Junior
4174,Virginie,Leroux,Sales Manager,Department Sales,Toulouse,CDI,Medium
4175,Benoît,Grondin,Sales Manager,Department Sales,Strasbourg,Apprentissage,Junior
4176,Hortense,Lejeune,Researcher,Department R&D,Lyon,CDI,Lead
4177,Manon,Tanguy,Security Guard,Department Facilities,Nantes,CDD,Medium
4178,Vincent,Marin,Product Owner,Department Product,Rouen,CDI,Lead
4179,Vincent,Vidal,Recruiter,Department HR,Paris,CDD,Executive
4180,Jérôme,Duhamel,Architect,Department IT,Bordeaux,CDI,Junior
4181,Monique,Guillaume,Cleaner,Department Facilities,Marseille,CDD,Medium
4182,Diane,Ferrand,Engineer,Department R&D,Lyon,CDI,Senior
4183,Zacharie,Roux,Dev,Department IT,Toulouse,CDI,Junior
4184,Frédérique,Techer,HR Manager,Department HR,Lyon,Stage,Senior
4185,Margot,Colas,Product Manager,Department Product,Toulouse,CDI,Lead
4186,Philippine,Martins,Legal Counsel,Department Legal,Lyon,Stage,Medium
4187,Pénélope,Ollivier,Researcher,Department R&D,Paris,CDI,Medium
4188,Aimé,Wagner,Legal Counsel,Department Legal,Marseille,Apprentissage,Medium
4189,Julie,Chrétien,Security Engineer,Department IT,Nantes,CDI,Junior
4190,Lorraine,Launay,Payroll Specialist,Department HR,Nantes,CDD,Junior
4191,Olivie,Foucher,Accountant,Department Finance,Lyon,CDI,Medium
4192,Noémi,Maillet,Architect,Department IT,Toulouse,CDI,Senior
4193,Roger,Guillaume,Financial Analyst,Department Finance,Montpellier,CDI,Medium
4194,Alfred,Chauvet,Engineer,Department R&D,Strasbourg,Stage,Medium
4195,Noël,Perrot,Business Analyst,Department Product,Bordeaux,CDI,Junior
4196,Thérèse,Vaillant,Product Owner,Department Product,Toulouse,CDD,Junior
4197,Eugène,Gauthier,Researcher,Department R&D,Paris,CDD,Executive
4198,Gabrielle,Lopez,DevOps,Department IT,Toulouse,CDI,Junior
4199,Georges,Collin,Security Guard,Department Facilities,Nantes,CDD,Lead
4200,Xavier,Garnier,Security Engineer,Department IT,Paris,CDI,Senior
4201,Jeanne,Chrétien,Researcher,Department R&D,Marseille,CDI,Junior
4202,Benoît,Thibault,IT Support,Department IT,Toulouse,Stage,Junior
4203,Lucas,Courtois,Architect,Department IT,Bordeaux,CDI,Junior
4204,Martine,Legendre,Financial Analyst,Department Finance,Strasbourg,Interim,Junior
4205,Gabriel,Lacroix,Legal Counsel,Department Legal,Montpellier,CDI,Medium
4206,Léon,Besson,Product Owner,Department Product,Montpellier,CDI,Junior
4207,Aimée,Diallo,IT Support,Department IT,Rouen,Stage,Junior
4208,Nath,Grégoire,Dev,Department IT,Marseille,Stage,Medium
4209,Diane,Rodriguez,Recruiter,Department HR,Paris,CDI,Junior
4210,Thomas,Auger,Legal Counsel,Department Legal,Marseille,CDD,Junior
4211,Sébastien,Bazin,DBA,Department IT,Montpellier,CDI,Junior
4212,Maryse,Lesage,Security Guard,Department Facilities,Nantes,CDI,Junior
4213,William,Guyot,IT Support,Department IT,Nantes,CDI,Senior
4214,Clémence,Deschamps,DevOps,Department IT,Nantes,CDI,Medium
4215,Agathe,Dumont,Account Manager,Department Sales,Strasbourg,Apprentissage,Medium
4216,Adèle,Bouvier,Recruiter,Department HR,Nantes,CDI,Medium
4217,Catherine,Maréchal,Facility Manager,Department Facilities,Paris,CDD,Junior
4218,Agnès,Robin,Legal Counsel,Department Legal,Toulouse,Stage,Senior
4219,Margot,Couturier,IT Support,Department IT,Lyon,Stage,Senior
4220,Victoire,Texier,Sales Manager,Department Sales,Montpellier,CDI,Junior
4221,Aurélie,Chevallier,Payroll Specialist,Department HR,Lyon,Apprentissage,Medium
4222,André,Girard,Legal Counsel,Department Legal,Marseille,Apprentissage,Lead
4223,Frédérique,Sanchez,Security Engineer,Department IT,Strasbourg,CDD,Junior
4224,Suzanne,Maillard,DBA,Department IT,Lyon,CDI,Junior
4225,Anaïs,Ribeiro,Engineer,Department R&D,Lyon,CDI,Medium
4226,Véronique,Evrard,Payroll Specialist,Department HR,Rouen,CDI,Junior
